id	label	description	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
341	nagpal g. (2018)	"<table><tr><td>Authors:</td><td>nagpal g.; usmani s.s.; raghava g.p.s.</td></tr><tr><td>Title:</td><td>a web resource for designing subunit vaccine against major pathogenic species of bacteria</td></tr><tr><td>Source:</td><td>frontiers in immunology, 9(oct)</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.3389/fimmu.2018.02280	-0.7811	-0.1855	1	107	145	18	1.1105	2018	18	1.1105
342	bidmos f.a. (2018b)	"<table><tr><td>Authors:</td><td>bidmos f.a.; siris s.; gladstone c.a.; langford p.r.</td></tr><tr><td>Title:</td><td>bacterial vaccine antigen discovery in the reverse vaccinology 2.0 era: progress and challenges</td></tr><tr><td>Source:</td><td>frontiers in immunology, 9(oct)</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.3389/fimmu.2018.02315	0.6643	0.1307	5	178	316	12	0.7403	2018	12	0.7403
343	validi m. (2018)	"<table><tr><td>Authors:</td><td>validi m.; karkhah a.; prajapati v.k.; nouri h.r.</td></tr><tr><td>Title:</td><td>immuno-informatics based approaches to design a novel multi epitope-based vaccine for immune response reinforcement against leptospirosis</td></tr><tr><td>Source:</td><td>molecular immunology, 104, 128-138</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.molimm.2018.11.005	-0.9051	-0.1844	1	225	606	13	0.802	2018	13	0.802
344	ain q.u. (2018)	"<table><tr><td>Authors:</td><td>ain q.u.; ahmad s.; azam s.s.</td></tr><tr><td>Title:</td><td>subtractive proteomics and immunoinformatics revealed novel b-cell derived t-cell epitopes against yersinia enterocolitica: an etiological agent of yersiniosis</td></tr><tr><td>Source:</td><td>microbial pathogenesis, 125, 336-348</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.micpath.2018.09.042	-0.4856	-0.2411	1	351	1037	11	0.6786	2018	11	0.6786
345	hizbullah (2018)	"<table><tr><td>Authors:</td><td>hizbullah, nazir z.; afridi s.g.; shah m.; shams s.; khan a.</td></tr><tr><td>Title:</td><td>reverse vaccinology and subtractive genomics-based putative vaccine targets identification for burkholderia pseudomallei bp1651</td></tr><tr><td>Source:</td><td>microbial pathogenesis, 125, 219-229</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.micpath.2018.09.033	-0.5039	0.3184	6	69	110	9	0.5552	2018	9	0.5552
346	dikhit m.r. (2018)	"<table><tr><td>Authors:</td><td>dikhit m.r.; das s.; mahantesh v.; kumar a.; singh a.k.; dehury b.; rout a.k.; ali v.; sahoo g.c.; topno r.k.; pandey k.; das v.n.r.; bimal s.; das p.</td></tr><tr><td>Title:</td><td>the potential hla class i-restricted epitopes derived from leif and tsa of leishmania donovani evoke anti-leishmania cd8+ t lymphocyte response</td></tr><tr><td>Source:</td><td>scientific reports, 8(1)</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1038/s41598-018-32040-x	-1.0107	0.1118	1	114	223	16	0.9871	2018	16	0.9871
347	vakili b. (2018b)	"<table><tr><td>Authors:</td><td>vakili b.; eslami m.; hatam g.r.; zare b.; erfani n.; nezafat n.; ghasemi y.</td></tr><tr><td>Title:</td><td>immunoinformatics-aided design of a potential multi-epitope peptide vaccine against leishmania infantum</td></tr><tr><td>Source:</td><td>international journal of biological macromolecules, 120, 1127-1139</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.ijbiomac.2018.08.125	-0.8451	-0.0419	1	302	821	28	1.7274	2018	28	1.7274
348	solanki v. (2018)	"<table><tr><td>Authors:</td><td>solanki v.; tiwari v.</td></tr><tr><td>Title:</td><td>subtractive proteomics to identify novel drug targets and reverse vaccinology for the development of chimeric vaccine against acinetobacter baumannii</td></tr><tr><td>Source:</td><td>scientific reports, 8(1)</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1038/s41598-018-26689-7	-0.9113	-0.117	1	290	891	72	4.4419	2018	72	4.4419
349	baarda b.i. (2018)	"<table><tr><td>Authors:</td><td>baarda b.i.; martinez f.g.; sikora a.e.</td></tr><tr><td>Title:</td><td>proteomics, bioinformatics and structure-function antigen mining for gonorrhea vaccines</td></tr><tr><td>Source:</td><td>frontiers in immunology, 9</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.3389/fimmu.2018.02793	0.5671	-0.3255	3	377	1129	5	0.3085	2018	5	0.3085
350	tomazic m.l. (2018)	"<table><tr><td>Authors:</td><td>tomazic m.l.; rodriguez a.e.; lombardelli j.; poklepovich t.; garro c.; galarza r.; tiranti k.; florin-christensen m.; schnittger l.</td></tr><tr><td>Title:</td><td>identification of novel vaccine candidates against cryptosporidiosis of neonatal bovines by reverse vaccinology</td></tr><tr><td>Source:</td><td>veterinary parasitology, 264, 74-78</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1016/j.vetpar.2018.11.007	0.9854	0.2343	4	8	10	5	0.3085	2018	5	0.3085
351	sánchez-ramón s. (2018)	"<table><tr><td>Authors:</td><td>sánchez-ramón s.; conejero l.; netea m.g.; sancho d.; palomares ó.; subiza j.l.</td></tr><tr><td>Title:</td><td>trained immunity-based vaccines: a new paradigm for the development of broad-spectrum anti-infectious formulations</td></tr><tr><td>Source:</td><td>frontiers in immunology, 9</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.3389/fimmu.2018.02936	-0.3463	0.0264	1	9	9	77	4.7504	2018	77	4.7504
352	baker s.j. (2018)	"<table><tr><td>Authors:</td><td>baker s.j.; payne d.j.; rappuoli r.; de gregorio e.</td></tr><tr><td>Title:</td><td>technologies to address antimicrobial resistance</td></tr><tr><td>Source:</td><td>proceedings of the national academy of sciences of the united states of america, 115(51), 12887-12895</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1073/pnas.1717160115	0.5643	0.2256	5	71	91	70	4.3185	2018	70	4.3185
353	durojaye o.a. (2018)	"<table><tr><td>Authors:</td><td>durojaye o.a.; joshua p.e.; cosmas s.; njoku u.o.; okagu i.u.; difa a.c.; anozie r.c.</td></tr><tr><td>Title:</td><td>a reverse vaccinology approach in the identification of potential vaccine candidates from plasmodium falciparum erythrocyte membrane protein 1</td></tr><tr><td>Source:</td><td>pharmacologyonline, 3, 23-36</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"		-0.3309	-0.1054	1	219	314	1	0.0617	2018	1	0.0617
354	rashid m.i. (2019)	"<table><tr><td>Authors:</td><td>rashid m.i.; rehman s.; ali a.; andleeb s.</td></tr><tr><td>Title:</td><td>fishing for vaccines against vibrio cholerae using in silico pan-proteomic reverse vaccinology approach</td></tr><tr><td>Source:</td><td>peerj, 2019(6)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.7717/peerj.6223	0.1022	-0.1792	4	400	1006	3	0.2854	2019	3	0.2854
355	zaharieva n. (2019)	"<table><tr><td>Authors:</td><td>zaharieva n.; dimitrov i.; flower d.r.; doytchinova i.</td></tr><tr><td>Title:</td><td>vaxijen dataset of bacterial immunogens: an update</td></tr><tr><td>Source:</td><td>current computer-aided drug design, 15(5), 398-400</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.2174/1573409915666190318121838	0.0807	-0.2782	2	300	366	14	1.3319	2019	14	1.3319
356	rogovskyy a.s. (2019)	"<table><tr><td>Authors:</td><td>rogovskyy a.s.; caoili s.e.c.; ionov y.; piontkivska h.; skums p.; tsyvina v.; zelikovsky a.; waghela s.d.</td></tr><tr><td>Title:</td><td>delineating surface epitopes of lyme disease pathogen targeted by highly protective antibodies of new zealand white rabbits</td></tr><tr><td>Source:</td><td>infection and immunity, 87(8)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1128/iai.00246-19	0.5852	-0.2201	2	229	343	2	0.1903	2019	2	0.1903
357	mujawar s. (2019)	"<table><tr><td>Authors:</td><td>mujawar s.; mishra r.; pawar s.; gatherer d.; lahiri c.</td></tr><tr><td>Title:</td><td>delineating the plausible molecular vaccine candidates and drug targets of multidrug-resistant acinetobacter baumannii</td></tr><tr><td>Source:</td><td>frontiers in cellular and infection microbiology, 9(jun)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3389/fcimb.2019.00203	-0.3215	-0.4399	3	149	230	10	0.9514	2019	10	0.9514
358	zhu d. (2019)	"<table><tr><td>Authors:</td><td>zhu d.; bullock j.; he y.; sun x.</td></tr><tr><td>Title:</td><td>cwp22, a novel peptidoglycan cross-linking enzyme, plays pleiotropic roles in clostridioides difficile</td></tr><tr><td>Source:</td><td>environmental microbiology, 21(8), 3076-3090</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1111/1462-2920.14706	-0.4651	-0.4505	3	42	57	7	0.666	2019	7	0.666
359	tarahomjoo s. (2019)	"<table><tr><td>Authors:</td><td>tarahomjoo s.; ghaderi s.</td></tr><tr><td>Title:</td><td>in silico design of a novel serotype independent vaccine against streptococcus pneumoniae based on b-cell epitope regions of fibronectin binding protein, choline binding protein d, and d-alanyl-d-alanine carboxypeptidase</td></tr><tr><td>Source:</td><td>letters in drug design and discovery, 16(4), 372-381</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.2174/1570180815666180815150600	-1.1216	-0.0364	1	101	166	0	0	2019	0	0
360	masignani v. (2019)	"<table><tr><td>Authors:</td><td>masignani v.; pizza m.; moxon e.r.</td></tr><tr><td>Title:</td><td>the development of a vaccine against meningococcus b using reverse vaccinology</td></tr><tr><td>Source:</td><td>frontiers in immunology, 10(mar)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3389/fimmu.2019.00751	1.4064	-0.0168	2	273	832	30	2.8541	2019	30	2.8541
361	mohammadi e. (2019)	"<table><tr><td>Authors:</td><td>mohammadi e.; dashty s.</td></tr><tr><td>Title:</td><td>epitope prediction, modeling, and docking studies for h3l protein as an agent of smallpox</td></tr><tr><td>Source:</td><td>biotechnologia, 100(1), 69-80</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.5114/bta.2019.83213	-0.6494	-0.0217	1	215	332	3	0.2854	2019	3	0.2854
362	dalsass m. (2019)	"<table><tr><td>Authors:</td><td>dalsass m.; brozzi a.; medini d.; rappuoli r.</td></tr><tr><td>Title:</td><td>comparison of open-source reverse vaccinology programs for bacterial vaccine antigen discovery</td></tr><tr><td>Source:</td><td>frontiers in immunology, 10(feb)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3389/fimmu.2019.00113	0.0322	-0.1643	3	349	833	27	2.5687	2019	27	2.5687
363	bianconi i. (2019)	"<table><tr><td>Authors:</td><td>bianconi i.; alcalá-franco b.; scarselli m.; dalsass m.; buccato s.; colaprico a.; marchi s.; masignani v.; bragonzi a.</td></tr><tr><td>Title:</td><td>genome-based approach delivers vaccine candidates against pseudomonas aeruginosa</td></tr><tr><td>Source:</td><td>frontiers in immunology, 10(jan)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3389/fimmu.2018.03021	0.0927	-0.4455	3	169	219	12	1.1416	2019	12	1.1416
364	naili i. (2019)	"<table><tr><td>Authors:</td><td>naili i.; vinot j.; baudner b.c.; bernalier-donadille a.; pizza m.; desvaux m.; jubelin g.; d'oro u.; buonsanti c.</td></tr><tr><td>Title:</td><td>mixed mucosal-parenteral immunizations with the broadly conserved pathogenic escherichia coli antigen ssle induce a robust mucosal and systemic immunity without affecting the murine intestinal microbiota</td></tr><tr><td>Source:</td><td>vaccine, 37(2), 314-324</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.vaccine.2018.10.008	0.3471	-0.1134	2	43	51	4	0.3805	2019	4	0.3805
365	li z. (2019)	"<table><tr><td>Authors:</td><td>li z.; macaluso k.r.; foil l.d.; swale d.r.</td></tr><tr><td>Title:</td><td>inward rectifier potassium (kir) channels mediate salivary gland function and blood feeding in the lone star tick, amblyomma americanum</td></tr><tr><td>Source:</td><td>plos neglected tropical diseases, 13(2)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1371/journal.pntd.0007153	-0.0584	0.4011	5	5	5	6	0.5708	2019	6	0.5708
366	kim y.s. (2019)	"<table><tr><td>Authors:</td><td>kim y.s.; yoon n.-k.; karisa n.; seo s.-h.; lee j.-s.; yoo s.-s.; yoon i.-j.; kim y.-c.; lee h.; ahn j.</td></tr><tr><td>Title:</td><td>identification of novel immunogenic proteins against streptococcus parauberis in a zebrafish model by reverse vaccinology</td></tr><tr><td>Source:</td><td>microbial pathogenesis, 127, 56-59</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.micpath.2018.11.053	0.6722	0.2386	4	206	275	3	0.2854	2019	3	0.2854
367	jebastin t. (2019)	"<table><tr><td>Authors:</td><td>jebastin t.; narayanan s.</td></tr><tr><td>Title:</td><td>in silico epitope identification of unique multidrug resistance proteins from salmonella typhi for vaccine development</td></tr><tr><td>Source:</td><td>computational biology and chemistry, 78, 74-80</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.compbiolchem.2018.11.020	-0.7003	-0.3749	1	252	533	7	0.666	2019	7	0.666
368	elton c.m. (2019)	"<table><tr><td>Authors:</td><td>elton c.m.; rodriguez m.; ben mamoun c.; lobo c.a.; wright g.j.</td></tr><tr><td>Title:</td><td>a library of recombinant babesia microti cell surface and secreted proteins for diagnostics discovery and reverse vaccinology</td></tr><tr><td>Source:</td><td>international journal for parasitology, 49(2), 115-125</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.ijpara.2018.10.003	-0.1281	0.0082	5	66	72	13	1.2368	2019	13	1.2368
369	pritam m. (2019)	"<table><tr><td>Authors:</td><td>pritam m.; singh g.; swaroop s.; singh a.k.; singh s.p.</td></tr><tr><td>Title:</td><td>exploitation of reverse vaccinology and immunoinformatics as promising platform for genome-wide screening of new effective vaccine candidates against plasmodium falciparum</td></tr><tr><td>Source:</td><td>bmc bioinformatics, 19</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1186/s12859-018-2482-x	-0.5526	0.04	1	138	208	18	1.7125	2019	18	1.7125
370	rahman m.s. (2019)	"<table><tr><td>Authors:</td><td>rahman m.s.; rahman m.k.; saha s.; kaykobad m.; rahman m.s.</td></tr><tr><td>Title:</td><td>antigenic: an improved prediction model of protective antigens</td></tr><tr><td>Source:</td><td>artificial intelligence in medicine, 94, 28-41</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.artmed.2018.12.010	0.1052	-0.0634	4	414	1097	12	1.1416	2019	12	1.1416
371	naz k. (2019)	"<table><tr><td>Authors:</td><td>naz k.; naz a.; ashraf s.t.; rizwan m.; ahmad j.; baumbach j.; ali a.</td></tr><tr><td>Title:</td><td>panrv: pangenome-reverse vaccinology approach for identifications of potential vaccine candidates in microbial pangenome</td></tr><tr><td>Source:</td><td>bmc bioinformatics, 20(1)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1186/s12859-019-2713-9	0.1245	-0.2391	3	408	1198	24	2.2833	2019	24	2.2833
372	zeb s. (2019)	"<table><tr><td>Authors:</td><td>zeb s.; ali a.; gulfam s.m.; bokhari h.</td></tr><tr><td>Title:</td><td>preliminary work towards finding proteins as potential vaccine candidates for vibrio cholerae pakistani isolates through reverse vaccinology</td></tr><tr><td>Source:</td><td>medicina (lithuania), 55(5)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3390/medicina55050195	0.7368	0.0159	2	291	552	5	0.4757	2019	5	0.4757
373	hasan m. (2019a)	"<table><tr><td>Authors:</td><td>hasan m.; ghosh p.p.; azim k.f.; mukta s.; abir r.a.; nahar j.; hasan khan m.m.</td></tr><tr><td>Title:</td><td>reverse vaccinology approach to design a novel multi-epitope subunit vaccine against avian influenza a (h7n9) virus</td></tr><tr><td>Source:</td><td>microbial pathogenesis, 130, 19-37</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.micpath.2019.02.023	-0.8364	0.0884	1	338	934	31	2.9493	2019	31	2.9493
374	day c.j. (2019)	"<table><tr><td>Authors:</td><td>day c.j.; hartley-tassell l.e.; seib k.l.; tiralongo j.; bovin n.; savino s.; masignani v.; jennings m.p.</td></tr><tr><td>Title:</td><td>lectin activity of pseudomonas aeruginosa vaccine candidates pse17-1, pse41-5 and pse54</td></tr><tr><td>Source:</td><td>biochemical and biophysical research communications, 513(1), 287-290</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.bbrc.2019.03.092	-0.5469	-0.6606	3	7	8	2	0.1903	2019	2	0.1903
375	hasan m. (2019b)	"<table><tr><td>Authors:</td><td>hasan m.; azim k.f.; begum a.; khan n.a.; shammi t.s.; imran a.s.; chowdhury i.m.; urme s.r.a.</td></tr><tr><td>Title:</td><td>vaccinomics strategy for developing a unique multi-epitope monovalent vaccine against marburg marburgvirus</td></tr><tr><td>Source:</td><td>infection, genetics and evolution, 70, 140-157</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.meegid.2019.03.003	-0.6294	0.1197	1	340	891	15	1.4271	2019	15	1.4271
376	kesherwani v. (2019)	"<table><tr><td>Authors:</td><td>kesherwani v.; tarang s.</td></tr><tr><td>Title:</td><td>an immunoinformatic approach to universal therapeutic vaccine design against bk virus</td></tr><tr><td>Source:</td><td>vaccine, 37(26), 3457-3463</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.vaccine.2019.04.096	-0.8276	0.0277	1	38	42	3	0.2854	2019	3	0.2854
377	araújo c.l. (2019)	"<table><tr><td>Authors:</td><td>araújo c.l.; alves j.; nogueira w.; pereira l.c.; gomide a.c.; ramos r.; azevedo v.; silva a.; folador a.</td></tr><tr><td>Title:</td><td>prediction of new vaccine targets in the core genome of corynebacterium pseudotuberculosis through omics approaches and reverse vaccinology</td></tr><tr><td>Source:</td><td>gene, 702, 36-45</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.gene.2019.03.049	0.3459	-0.0131	3	323	586	8	0.7611	2019	8	0.7611
