id	label	description	url	x	y	cluster	weight<Links>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
364	naili i. (2019)	"<table><tr><td>Authors:</td><td>naili i.; vinot j.; baudner b.c.; bernalier-donadille a.; pizza m.; desvaux m.; jubelin g.; d'oro u.; buonsanti c.</td></tr><tr><td>Title:</td><td>mixed mucosal-parenteral immunizations with the broadly conserved pathogenic escherichia coli antigen ssle induce a robust mucosal and systemic immunity without affecting the murine intestinal microbiota</td></tr><tr><td>Source:</td><td>vaccine, 37(2), 314-324</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.vaccine.2018.10.008	-0.5332	-0.1726	3	3	4	0.3805	2019	4	0.3805
365	li z. (2019)	"<table><tr><td>Authors:</td><td>li z.; macaluso k.r.; foil l.d.; swale d.r.</td></tr><tr><td>Title:</td><td>inward rectifier potassium (kir) channels mediate salivary gland function and blood feeding in the lone star tick, amblyomma americanum</td></tr><tr><td>Source:</td><td>plos neglected tropical diseases, 13(2)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1371/journal.pntd.0007153	-0.7648	-0.77	27	1	6	0.5708	2019	6	0.5708
366	kim y.s. (2019)	"<table><tr><td>Authors:</td><td>kim y.s.; yoon n.-k.; karisa n.; seo s.-h.; lee j.-s.; yoo s.-s.; yoon i.-j.; kim y.-c.; lee h.; ahn j.</td></tr><tr><td>Title:</td><td>identification of novel immunogenic proteins against streptococcus parauberis in a zebrafish model by reverse vaccinology</td></tr><tr><td>Source:</td><td>microbial pathogenesis, 127, 56-59</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.micpath.2018.11.053	-0.5594	0.5514	18	3	3	0.2854	2019	3	0.2854
367	jebastin t. (2019)	"<table><tr><td>Authors:</td><td>jebastin t.; narayanan s.</td></tr><tr><td>Title:</td><td>in silico epitope identification of unique multidrug resistance proteins from salmonella typhi for vaccine development</td></tr><tr><td>Source:</td><td>computational biology and chemistry, 78, 74-80</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.compbiolchem.2018.11.020	0.4402	0.1776	7	3	7	0.666	2019	7	0.666
368	elton c.m. (2019)	"<table><tr><td>Authors:</td><td>elton c.m.; rodriguez m.; ben mamoun c.; lobo c.a.; wright g.j.</td></tr><tr><td>Title:</td><td>a library of recombinant babesia microti cell surface and secreted proteins for diagnostics discovery and reverse vaccinology</td></tr><tr><td>Source:</td><td>international journal for parasitology, 49(2), 115-125</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.ijpara.2018.10.003	-0.2237	0.3119	22	1	13	1.2368	2019	13	1.2368
369	pritam m. (2019)	"<table><tr><td>Authors:</td><td>pritam m.; singh g.; swaroop s.; singh a.k.; singh s.p.</td></tr><tr><td>Title:</td><td>exploitation of reverse vaccinology and immunoinformatics as promising platform for genome-wide screening of new effective vaccine candidates against plasmodium falciparum</td></tr><tr><td>Source:</td><td>bmc bioinformatics, 19</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1186/s12859-018-2482-x	-0.6207	-0.2865	9	10	18	1.7125	2019	18	1.7125
370	rahman m.s. (2019)	"<table><tr><td>Authors:</td><td>rahman m.s.; rahman m.k.; saha s.; kaykobad m.; rahman m.s.</td></tr><tr><td>Title:</td><td>antigenic: an improved prediction model of protective antigens</td></tr><tr><td>Source:</td><td>artificial intelligence in medicine, 94, 28-41</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.artmed.2018.12.010	0.0805	-0.1265	12	13	12	1.1416	2019	12	1.1416
371	naz k. (2019)	"<table><tr><td>Authors:</td><td>naz k.; naz a.; ashraf s.t.; rizwan m.; ahmad j.; baumbach j.; ali a.</td></tr><tr><td>Title:</td><td>panrv: pangenome-reverse vaccinology approach for identifications of potential vaccine candidates in microbial pangenome</td></tr><tr><td>Source:</td><td>bmc bioinformatics, 20(1)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1186/s12859-019-2713-9	0.2875	0.504	34	20	24	2.2833	2019	24	2.2833
372	zeb s. (2019)	"<table><tr><td>Authors:</td><td>zeb s.; ali a.; gulfam s.m.; bokhari h.</td></tr><tr><td>Title:</td><td>preliminary work towards finding proteins as potential vaccine candidates for vibrio cholerae pakistani isolates through reverse vaccinology</td></tr><tr><td>Source:</td><td>medicina (lithuania), 55(5)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3390/medicina55050195	-0.0455	0.2094	1	5	5	0.4757	2019	5	0.4757
373	hasan m. (2019a)	"<table><tr><td>Authors:</td><td>hasan m.; ghosh p.p.; azim k.f.; mukta s.; abir r.a.; nahar j.; hasan khan m.m.</td></tr><tr><td>Title:</td><td>reverse vaccinology approach to design a novel multi-epitope subunit vaccine against avian influenza a (h7n9) virus</td></tr><tr><td>Source:</td><td>microbial pathogenesis, 130, 19-37</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.micpath.2019.02.023	0.412	0.3697	14	8	31	2.9493	2019	31	2.9493
374	day c.j. (2019)	"<table><tr><td>Authors:</td><td>day c.j.; hartley-tassell l.e.; seib k.l.; tiralongo j.; bovin n.; savino s.; masignani v.; jennings m.p.</td></tr><tr><td>Title:</td><td>lectin activity of pseudomonas aeruginosa vaccine candidates pse17-1, pse41-5 and pse54</td></tr><tr><td>Source:</td><td>biochemical and biophysical research communications, 513(1), 287-290</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.bbrc.2019.03.092	0.0544	0.2053	12	1	2	0.1903	2019	2	0.1903
375	hasan m. (2019b)	"<table><tr><td>Authors:</td><td>hasan m.; azim k.f.; begum a.; khan n.a.; shammi t.s.; imran a.s.; chowdhury i.m.; urme s.r.a.</td></tr><tr><td>Title:</td><td>vaccinomics strategy for developing a unique multi-epitope monovalent vaccine against marburg marburgvirus</td></tr><tr><td>Source:</td><td>infection, genetics and evolution, 70, 140-157</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.meegid.2019.03.003	0.3434	0.3314	22	8	15	1.4271	2019	15	1.4271
376	kesherwani v. (2019)	"<table><tr><td>Authors:</td><td>kesherwani v.; tarang s.</td></tr><tr><td>Title:</td><td>an immunoinformatic approach to universal therapeutic vaccine design against bk virus</td></tr><tr><td>Source:</td><td>vaccine, 37(26), 3457-3463</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.vaccine.2019.04.096	0.8902	0.4414	21	1	3	0.2854	2019	3	0.2854
377	araújo c.l. (2019)	"<table><tr><td>Authors:</td><td>araújo c.l.; alves j.; nogueira w.; pereira l.c.; gomide a.c.; ramos r.; azevedo v.; silva a.; folador a.</td></tr><tr><td>Title:</td><td>prediction of new vaccine targets in the core genome of corynebacterium pseudotuberculosis through omics approaches and reverse vaccinology</td></tr><tr><td>Source:</td><td>gene, 702, 36-45</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.gene.2019.03.049	0.3956	-0.2925	20	5	8	0.7611	2019	8	0.7611
378	rodrigues t.c.v. (2019)	"<table><tr><td>Authors:</td><td>rodrigues t.c.v.; jaiswal a.k.; de sarom a.; oliveira l.d.c.; oliveira c.j.f.; ghosh p.; tiwari s.; miranda f.; benevides l.d.j.; azevedo v.a.d.c.; soares s.d.c.</td></tr><tr><td>Title:</td><td>reverse vaccinology and subtractive genomics reveal new therapeutic targets against mycoplasma pneumoniae: a causative agent of pneumonia</td></tr><tr><td>Source:</td><td>royal society open science, 6(7)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1098/rsos.190907	-0.1751	0.3139	18	12	15	1.4271	2019	15	1.4271
379	kumar a. (2019)	"<table><tr><td>Authors:</td><td>kumar a.; harjai k.; chhibber s.</td></tr><tr><td>Title:</td><td>a multiepitopic theoretical fusion construct based on in-silico epitope screening of known vaccine candidates for protection against wide range of enterobacterial pathogens</td></tr><tr><td>Source:</td><td>human immunology, 80(7), 493-502</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.humimm.2019.02.008	0.0291	-0.4872	14	1	0	0	2019	0	0
380	dar h.a. (2019)	"<table><tr><td>Authors:</td><td>dar h.a.; zaheer t.; shehroz m.; ullah n.; naz k.; muhammad s.a.; zhang t.; ali a.</td></tr><tr><td>Title:</td><td>immunoinformatics-aided design and evaluation of a potential multi-epitope vaccine against klebsiella pneumoniae</td></tr><tr><td>Source:</td><td>vaccines, 7(3)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3390/vaccines7030088	0.3791	0.4336	1	21	35	3.3298	2019	35	3.3298
381	jain r. (2019)	"<table><tr><td>Authors:</td><td>jain r.; singh s.; verma s.; jain a.</td></tr><tr><td>Title:</td><td>genome-wide prediction of potential vaccine candidates for campylobacter jejuni using reverse vaccinology</td></tr><tr><td>Source:</td><td>interdisciplinary sciences: computational life sciences, 11(3), 337-347</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1007/s12539-017-0260-5	0.3416	-0.1942	6	5	6	0.5708	2019	6	0.5708
382	gupta n. (2019)	"<table><tr><td>Authors:</td><td>gupta n.; khan f.; kumar a.</td></tr><tr><td>Title:</td><td>exploring highly antigenic protein of campylobacter jejuni for designing epitope based vaccine: immunoinformatics approach</td></tr><tr><td>Source:</td><td>international journal of peptide research and therapeutics, 25(3), 1159-1172</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1007/s10989-018-9764-z	0.5824	0.2837	16	4	4	0.3805	2019	4	0.3805
383	dorosti h. (2019)	"<table><tr><td>Authors:</td><td>dorosti h.; eslami m.; negahdaripour m.; ghoshoon m.b.; gholami a.; heidari r.; dehshahri a.; erfani n.; nezafat n.; ghasemi y.</td></tr><tr><td>Title:</td><td>vaccinomics approach for developing multi-epitope peptide pneumococcal vaccine</td></tr><tr><td>Source:</td><td>journal of biomolecular structure and dynamics, 37(13), 3524-3535</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1080/07391102.2018.1519460	0.5406	0.4301	7	4	33	3.1395	2019	33	3.1395
384	urrutia-baca v.h. (2019)	"<table><tr><td>Authors:</td><td>urrutia-baca v.h.; gomez-flores r.; de la garza-ramos m.a.; tamez-guerra p.; lucio-sauceda d.g.; rodríguez-padilla m.c.</td></tr><tr><td>Title:</td><td>immunoinformatics approach to design a novel epitope-based oral vaccine against helicobacter pylori</td></tr><tr><td>Source:</td><td>journal of computational biology, 26(10), 1177-1190</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1089/cmb.2019.0062	0.2837	0.2565	1	4	16	1.5222	2019	16	1.5222
385	azim k.f. (2019)	"<table><tr><td>Authors:</td><td>azim k.f.; hasan m.; hossain m.n.; somana s.r.; hoque s.f.; bappy m.n.i.; chowdhury a.t.; lasker t.</td></tr><tr><td>Title:</td><td>immunoinformatics approaches for designing a novel multi epitope peptide vaccine against human norovirus (norwalk virus)</td></tr><tr><td>Source:</td><td>infection, genetics and evolution, 74</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.meegid.2019.103936	0.4781	0.4887	22	8	20	1.9027	2019	20	1.9027
386	rostamtabar m. (2019)	"<table><tr><td>Authors:</td><td>rostamtabar m.; rahmani a.; baee m.; karkhah a.; prajapati v.k.; ebrahimpour s.; nouri h.r.</td></tr><tr><td>Title:</td><td>development a multi-epitope driven subunit vaccine for immune response reinforcement against serogroup b of neisseria meningitidis using comprehensive immunoinformatics approaches</td></tr><tr><td>Source:</td><td>infection, genetics and evolution, 75</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.meegid.2019.103992	-0.3506	-0.573	9	3	0	0	2019	0	0
387	bahrami a.a. (2019)	"<table><tr><td>Authors:</td><td>bahrami a.a.; payandeh z.; khalili s.; zakeri a.; bandehpour m.</td></tr><tr><td>Title:</td><td>immunoinformatics: in silico approaches and computational design of a multi-epitope, immunogenic protein</td></tr><tr><td>Source:</td><td>international reviews of immunology, 38(6), 307-322</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1080/08830185.2019.1657426	0.3989	-0.0177	1	4	23	2.1882	2019	23	2.1882
389	heinson a.i. (2019)	"<table><tr><td>Authors:</td><td>heinson a.i.; ewing r.m.; holloway j.w.; woelk c.h.; niranjan m.</td></tr><tr><td>Title:</td><td>an evaluation of different classification algorithms for protein sequence-based reverse vaccinology prediction</td></tr><tr><td>Source:</td><td>plos one, 14(12)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1371/journal.pone.0226256	0.0038	-0.278	2	2	1	0.0951	2019	1	0.0951
390	rojas-lopez m. (2019)	"<table><tr><td>Authors:</td><td>rojas-lopez m.; martinelli m.; brandi v.; jubelin g.; polticelli f.; soriani m.; pizza m.; desvaux m.; rosini r.</td></tr><tr><td>Title:</td><td>identification of lipid a deacylase as a novel, highly conserved and protective antigen against enterohemorrhagic escherichia coli</td></tr><tr><td>Source:</td><td>scientific reports, 9(1)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1038/s41598-019-53197-z	-0.4907	-0.1877	3	4	2	0.1903	2019	2	0.1903
391	zhu t. (2019)	"<table><tr><td>Authors:</td><td>zhu t.; mcclure r.; harrison o.b.; genco c.; massari p.</td></tr><tr><td>Title:</td><td>integrated bioinformatic analyses and immune characterization of new neisseria gonorrhoeae vaccine antigens expressed during natural mucosal infection</td></tr><tr><td>Source:</td><td>vaccines, 7(4)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3390/vaccines7040153	-0.4831	0.1127	17	6	5	0.4757	2019	5	0.4757
392	de brito r.c.f. (2019)	"<table><tr><td>Authors:</td><td>de brito r.c.f.; de oliveira cardoso j.m.; reis l.e.s.; mathias f.a.s.; aguiar-soares r.d.o.; teixeira-carvalho a.; roatt b.m.; corrêa-oliveira r.; ruiz j.c.; resende d.m.; reis a.b.</td></tr><tr><td>Title:</td><td>synthetic peptides elicit strong cellular immunity in visceral leishmaniasis natural reservoir and contribute to long-lasting polyfunctional t-cells in balb/c mice</td></tr><tr><td>Source:</td><td>vaccines, 7(4)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3390/vaccines7040162	-0.4022	-0.8498	11	4	8	0.7611	2019	8	0.7611
394	sanasam b.d. (2019)	"<table><tr><td>Authors:</td><td>sanasam b.d.; kumar s.</td></tr><tr><td>Title:</td><td>in-silico structural modeling and epitope prediction of highly conserved plasmodium falciparum protein amr1</td></tr><tr><td>Source:</td><td>molecular immunology, 116, 131-139</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.molimm.2019.10.003	0.7327	-0.0493	31	2	1	0.0951	2019	1	0.0951
395	solanki v. (2019)	"<table><tr><td>Authors:</td><td>solanki v.; tiwari m.; tiwari v.</td></tr><tr><td>Title:</td><td>prioritization of potential vaccine targets using comparative proteomics and designing of the chimeric multi-epitope vaccine against pseudomonas aeruginosa</td></tr><tr><td>Source:</td><td>scientific reports, 9(1)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1038/s41598-019-41496-4	0.0256	0.3648	12	3	27	2.5687	2019	27	2.5687
397	d'mello a. (2019)	"<table><tr><td>Authors:</td><td>d'mello a.; ahearn c.p.; murphy t.f.; tettelin h.</td></tr><tr><td>Title:</td><td>revac: a reverse vaccinology computational pipeline for prioritization of prokaryotic protein vaccine candidates</td></tr><tr><td>Source:</td><td>bmc genomics, 20(1)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1186/s12864-019-6195-y	0.0495	0.1099	33	8	2	0.1903	2019	2	0.1903
398	de paiva conte f. (2019)	"<table><tr><td>Authors:</td><td>de paiva conte f.; tinoco b.c.; chaves t.s.; de oliveira r.c.; mansur j.f.; mohana-borges r.; de lemos e.r.s.; da costa neves p.c.; rodrigues-da-silva r.n.</td></tr><tr><td>Title:</td><td>identification and validation of specific b-cell epitopes of hantaviruses associated to hemorrhagic fever and renal syndrome</td></tr><tr><td>Source:</td><td>plos neglected tropical diseases, 13(12)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1371/journal.pntd.0007915	1.433	-0.0053	8	1	4	0.3805	2019	4	0.3805
400	trevisan r.o. (2020)	"<table><tr><td>Authors:</td><td>trevisan r.o.; santos m.m.; desidério c.s.; alves l.g.; de jesus sousa t.; de castro oliveira l.; jaiswal a.k.; tiwari s.; bovi w.g.; de oliveira-silva m.; costa-madeira j.c.; castellano l.r.c.; silva m.v.; azevedo v.; rodrigues v.; oliveira c.j.f.; de castro soares s.</td></tr><tr><td>Title:</td><td>in silico identification of new targets for diagnosis, vaccine, and drug candidates against trypanosoma cruzi</td></tr><tr><td>Source:</td><td>disease markers, 2020</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1155/2020/9130719	0.4561	-0.2818	20	2	0	0	2020	0	0
403	islam r. (2020)	"<table><tr><td>Authors:</td><td>islam r.; parvez m.s.a.; anwar s.; hosen m.j.</td></tr><tr><td>Title:</td><td>delineating blueprint of an epitope-based peptide vaccine against the multiple serovars of dengue virus: a hierarchical reverse vaccinology approach</td></tr><tr><td>Source:</td><td>informatics in medicine unlocked, 20</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.imu.2020.100430	1.5108	0.0611	8	1	3	0.4731	2020	3	0.4731
404	khan s. (2020)	"<table><tr><td>Authors:</td><td>khan s.; ali s.s.; zaheer i.; saleem s.; ziaullah, zaman n.; iqbal a.; suleman m.; wadood a.; rehman a.u.; khan a.; khan a.; wei d.-q.</td></tr><tr><td>Title:</td><td>proteome-wide mapping and reverse vaccinology-based b and t cell multi-epitope subunit vaccine designing for immune response reinforcement against porphyromonas gingivalis</td></tr><tr><td>Source:</td><td>journal of biomolecular structure and dynamics</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1080/07391102.2020.1819423	0.6196	0.4501	7	8	6	0.9462	2020	6	0.9462
405	ong e. (2020a)	"<table><tr><td>Authors:</td><td>ong e.; wong m.u.; huffman a.; he y.</td></tr><tr><td>Title:</td><td>covid-19 coronavirus vaccine design using reverse vaccinology and machine learning</td></tr><tr><td>Source:</td><td>frontiers in immunology, 11, 1581</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.3389/fimmu.2020.01581	0.7832	0.3023	21	6	73	11.5115	2020	73	11.5115
